Product_Sold | Description,Old Price,Discount Percentages,Current Prices,Rating_out_of_5,Number of Ratings,Link,Unit Available,Sale Type,Brand,Use_Case,RAM,ROM,USD Price,Seller Name,Seller Score,Door Delivery Fees,Door Delivery Date,Door Delivery Ready Time,Pickup Fees,Pickup Date,Pickup Ready Time
CPU fan base black plastic for AMD AM2,125.44,35.0,80.96,0.0,0.0,https://www.jumia.com.eg/generic-cpu-fan-base-black-plastic-for-amd-am2-46370180.html,1,information not available,Unknown,Unknown,unknown,unknown,2.62,JG-PandaHo,60.0,EGP 82.40,24 September,10hrs 35mins,EGP 82.40,24 September,10hrs 35mins
M09 HTPC Host Mini ITX Computer Chassis DC Power Supply,2121.6,35.0,1368.96,0.0,0.0,https://www.jumia.com.eg/generic-m09-htpc-host-mini-itx-computer-chassis-dc-power-supply-46359728.html,1,information not available,ITX,HTPC,unknown,unknown,44.3,JG-PandaHo,60.0,EGP 558.96,24 September,10hrs 35mins,EGP 558.96,24 September,10hrs 35mins
PHANTEKS M5 Light Strip ARGB Neon Computer Case Decoration,1383.2,44.0,771.6,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-m5-light-strip-argb-neon-computer-case-decoration-37449941.html,1,information not available,Unknown,Unknown,unknown,unknown,24.97,JG-Papiuleli,60.0,EGP 337.93,24 September,10hrs 35mins,EGP 337.93,24 September,10hrs 35mins
PHANTEKS M5 Light Strip ARGB Neon Computer Case Decoration,1098.4,35.0,708.8,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-m5-light-strip-argb-neon-computer-case-decoration-35760696.html,1,information not available,Unknown,Unknown,unknown,unknown,22.94,JG-PandaHo,60.0,EGP 314.70,24 September,10hrs 35mins,EGP 314.70,24 September,10hrs 35mins
PHANTEKS M5 Light Strip ARGB Neon Computer Case Decoration ,1098.4,35.0,708.8,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-m5-light-strip-argb-neon-computer-case-decoration-36412809.html,2,information not available,Unknown,Unknown,unknown,unknown,22.94,JG-LCfang,60.0,EGP 314.70,24 September,10hrs 35mins,EGP 314.70,24 September,10hrs 35mins
915 Generation M09 Mini ITX Computer Chassis HTPC Host Computer Chassis EU Plug,5938.8,43.0,3393.6,0.0,0.0,https://www.jumia.com.eg/915-generation-m09-mini-itx-computer-chassis-htpc-host-computer-chassis-eu-plug-45953520.html,1,information not available,ITX,Mini ITX,unknown,unknown,109.83,JG-TeloyKi,100.0,"EGP 1,308.07",24 September,10hrs 35mins,"EGP 1,308.07",24 September,10hrs 35mins
915 Generation Computer Case TX02 Mini Desktop Case Industrial Control,3426.4,43.0,1958.0,0.0,0.0,https://www.jumia.com.eg/915-generation-computer-case-tx02-mini-desktop-case-industrial-control-43046042.html,1,information not available,Unknown,Desktop,unknown,unknown,63.37,JG-TeloyKi,100.0,EGP 776.90,24 September,10hrs 35mins,EGP 776.90,24 September,10hrs 35mins
915 Generation Adjustable Holder Stand for Nintendo Switch Game Chassis,1116.0,43.0,637.6,0.0,0.0,https://www.jumia.com.eg/915-generation-adjustable-holder-stand-for-nintendo-switch-game-chassis-42565106.html,1,information not available,Unknown,Stand,unknown,unknown,20.63,JG-TeloyKi,100.0,EGP 288.35,24 September,10hrs 35mins,EGP 288.35,24 September,10hrs 35mins
915 Generation For Raspberry Pi Zero/W/Wh Abs Plastic Shell Fixed,242.8,43.0,138.8,0.0,0.0,https://www.jumia.com.eg/915-generation-for-raspberry-pi-zerowwh-abs-plastic-shell-fixed-43082374.html,1,information not available,Unknown,Raspberry Pi,unknown,unknown,4.49,JG-TeloyKi,100.0,EGP 103.80,24 September,10hrs 35mins,EGP 103.80,24 September,10hrs 35mins
915 Generation Portable Laptop Stand- Aluminum Foldable Holder- 6 Levels,2017.6,43.0,1152.8,0.0,0.0,https://www.jumia.com.eg/915-generation-portable-laptop-stand-aluminum-foldable-holder-6-levels-42051087.html,2,information not available,Unknown,Laptop,unknown,unknown,37.31,JG-TeloyKi,100.0,EGP 478.98,24 September,10hrs 35mins,EGP 478.98,24 September,10hrs 35mins
USB 2.0+ 3.0 Port Chassis PC Computer Front Panel Replace,372.8,50.0,186.4,0.0,0.0,https://www.jumia.com.eg/generic-usb-2.0-3.0-port-chassis-pc-computer-front-panel-replace-46871112.html,1,information not available,Unknown,Unknown,unknown,unknown,6.03,JG-liliann,74.0,EGP 121.41,24 September,10hrs 35mins,EGP 121.41,24 September,10hrs 35mins
PHANTEKS Combo Light Strip ARGB Neon Computer Case,1829.6,50.0,914.8,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-combo-light-strip-argb-neon-computer-case-46973819.html,2,information not available,Unknown,Unknown,unknown,unknown,29.61,JG-liliann,74.0,EGP 390.92,24 September,10hrs 35mins,EGP 390.92,24 September,10hrs 35mins
3.5mm Wired Gaming Headset On-Ear Sports Headphones Ear-hook Music Earphones for Smartphones Tablet Laptop Desktop PC,266.0,40.0,160.0,0.0,0.0,https://www.jumia.com.eg/generic-3.5mm-wired-gaming-headset-on-ear-sports-headphones-ear-hook-music-earphones-for-smartphones-tablet-laptop-desktop-pc-47579226.html,4,information not available,Unknown,Gaming,unknown,unknown,5.18,JG-cbwlegoshopping,60.0,EGP 111.64,24 September,10hrs 35mins,EGP 111.64,24 September,10hrs 35mins
Battery Base And Tool Holder For Dewalt Drills 20V 12V And,3072.0,42.0,1775.68,0.0,0.0,https://www.jumia.com.eg/generic-battery-base-and-tool-holder-for-dewalt-drills-20v-12v-and-34087627.html,1,information not available,Unknown,Unknown,unknown,unknown,57.47,JG-PandaHo,60.0,EGP 709.44,24 September,10hrs 35mins,EGP 709.44,24 September,10hrs 35mins
PCIe 8 Pin To 2 X 8 Pin (6+2) PCI Express Adapter Power,395.2,42.0,228.48,0.0,0.0,https://www.jumia.com.eg/generic-pcie-8-pin-to-2-x-8-pin-62-pci-express-adapter-power-30411007.html,2,information not available,Unknown,Unknown,unknown,unknown,7.39,JG-PandaHo,60.0,EGP 136.98,24 September,10hrs 35mins,EGP 136.98,24 September,10hrs 35mins
USB 2.0+ 3.0 Port Chassis PC Computer Case Audio Front,267.52,42.0,154.56,0.0,0.0,https://www.jumia.com.eg/generic-usb-2.0-3.0-port-chassis-pc-computer-case-audio-front-33981953.html,2,information not available,Unknown,Unknown,unknown,unknown,5.0,JG-PandaHo,60.0,EGP 109.63,24 September,10hrs 35mins,EGP 109.63,24 September,10hrs 35mins
915 Generation Portable Laptop Stand- Aluminum Foldable Holder- 6 Levels,2124.4,46.0,1148.4,0.0,0.0,https://www.jumia.com.eg/915-generation-portable-laptop-stand-aluminum-foldable-holder-6-levels-41679535.html,2,information not available,Unknown,Laptop,unknown,unknown,37.17,JG-Leisure,54.0,EGP 477.35,24 September,10hrs 35mins,EGP 477.35,24 September,10hrs 35mins
PHANTEKS Combo Light Strip ARGB Neon Computer Case,1380.29,45.0,758.4,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-combo-light-strip-argb-neon-computer-case-33987580.html,4,information not available,Unknown,Unknown,unknown,unknown,24.54,JG-PandaHo,60.0,EGP 333.05,24 September,10hrs 35mins,EGP 333.05,24 September,10hrs 35mins
PHANTEKS M5 Light Strip ARGB Neon Computer Case Decoration,1042.25,48.0,540.02,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-m5-light-strip-argb-neon-computer-case-decoration-33984076.html,1,information not available,Unknown,Unknown,unknown,unknown,17.48,JG-PandaHo,60.0,EGP 252.25,24 September,10hrs 35mins,EGP 252.25,24 September,10hrs 35mins
915 Generation New Laptop Bag PC Bag Laptop Case 11 Inch Laptop Bladder PC,1719.6,46.0,929.6,0.0,0.0,https://www.jumia.com.eg/915-generation-new-laptop-bag-pc-bag-laptop-case-11-inch-laptop-bladder-pc-43051354.html,1,information not available,Unknown,Laptop,unknown,unknown,30.08,JG-Leisure,54.0,EGP 396.39,24 September,10hrs 35mins,EGP 396.39,24 September,10hrs 35mins
915 Generation Computer Case TX02 Mini Desktop Case Industrial Control,3608.4,46.0,1950.4,0.0,0.0,https://www.jumia.com.eg/915-generation-computer-case-tx02-mini-desktop-case-industrial-control-43051634.html,2,information not available,Unknown,Desktop,unknown,unknown,63.12,JG-Leisure,54.0,EGP 774.09,24 September,10hrs 35mins,EGP 774.09,24 September,10hrs 35mins
PCIe 8 Pin To 2 X 8 Pin (6+2) PCI Express Adapter Power,198.08,42.0,114.56,0.0,0.0,https://www.jumia.com.eg/generic-pcie-8-pin-to-2-x-8-pin-62-pci-express-adapter-power-30413540.html,1,information not available,Unknown,Unknown,unknown,unknown,3.71,JG-PandaHo,60.0,EGP 94.83,24 September,10hrs 35mins,EGP 94.83,24 September,10hrs 35mins
915 Generation ITX Computer Case M06 Mini Desktop Case HTPC Case Industrial Control Case,2752.64,47.0,1448.96,0.0,0.0,https://www.jumia.com.eg/915-generation-itx-computer-case-m06-mini-desktop-case-htpc-case-industrial-control-case-46747619.html,2,information not available,ITX,Desktop,unknown,unknown,46.89,JG-maneyuv,66.0,EGP 588.56,24 September,10hrs 35mins,EGP 588.56,24 September,10hrs 35mins
915 Generation New Laptop Bag PC Bag Laptop Case 11 Inch Laptop Bladder PC,1752.4,47.0,922.4,0.0,0.0,https://www.jumia.com.eg/915-generation-new-laptop-bag-pc-bag-laptop-case-11-inch-laptop-bladder-pc-43030596.html,1,information not available,Unknown,Laptop,unknown,unknown,29.85,JG-spring rain,74.0,EGP 393.73,24 September,10hrs 35mins,EGP 393.73,24 September,10hrs 35mins
915 Generation for Raspberry Pi 4B Metal Casing with Cooling Fan Can Be,862.8,47.0,454.0,0.0,0.0,https://www.jumia.com.eg/915-generation-for-raspberry-pi-4b-metal-casing-with-cooling-fan-can-be-45766180.html,1,information not available,Unknown,Raspberry Pi,unknown,unknown,14.69,JG-spring rain,74.0,EGP 220.42,24 September,10hrs 35mins,EGP 220.42,24 September,10hrs 35mins
915 Generation Portable Laptop Stand- Aluminum Foldable Holder- 6 Levels,2165.2,47.0,1139.6,0.0,0.0,https://www.jumia.com.eg/915-generation-portable-laptop-stand-aluminum-foldable-holder-6-levels-41654661.html,1,information not available,Unknown,Laptop,unknown,unknown,36.88,JG-spring rain,74.0,EGP 474.09,24 September,10hrs 35mins,EGP 474.09,24 September,10hrs 35mins
915 Generation Computer Case TX02 Mini Desktop Case Industrial Control,3677.6,47.0,1935.6,0.0,0.0,https://www.jumia.com.eg/915-generation-computer-case-tx02-mini-desktop-case-industrial-control-43072600.html,1,information not available,Unknown,Desktop,unknown,unknown,62.64,JG-spring rain,74.0,EGP 768.61,24 September,10hrs 35mins,EGP 768.61,24 September,10hrs 35mins
915 Generation PCIe 8 Pin to 2 x 8 Pin (6+2) PCI Express Adapter Power,473.6,47.0,249.2,0.0,0.0,https://www.jumia.com.eg/915-generation-pcie-8-pin-to-2-x-8-pin-62-pci-express-adapter-power-41660982.html,2,information not available,Unknown,Unknown,unknown,unknown,8.06,JG-spring rain,74.0,EGP 144.64,24 September,10hrs 35mins,EGP 144.64,24 September,10hrs 35mins
Aluminum Alloy Adjustable Holder Stand for Nintendo Switch Game Chassis Bracket Playstand Base Cradle Support for N-S,1178.0,46.0,633.0,0.0,0.0,https://www.jumia.com.eg/generic-aluminum-alloy-adjustable-holder-stand-for-nintendo-switch-game-chassis-bracket-playstand-base-cradle-support-for-n-s-31614216.html,3,information not available,Unknown,Stand,unknown,unknown,20.49,JG-kristinap,86.0,EGP 286.65,24 September,10hrs 35mins,EGP 286.65,24 September,10hrs 35mins
Licheers Adjustable Phone Holder For Desk- For All,1146.0,47.0,606.0,0.0,0.0,https://www.jumia.com.eg/generic-licheers-adjustable-phone-holder-for-desk-for-all-34290873.html,2,information not available,Unknown,Phone Holder,unknown,unknown,19.61,JG-krystlel,94.0,EGP 276.66,24 September,10hrs 35mins,EGP 276.66,24 September,10hrs 35mins
Licheers Cell Phone Stand- Angle Height Adjustable Foldable Phone Holder for Desk- for All Phone/iPad/Tablet (White),1130.0,47.0,598.0,0.0,0.0,https://www.jumia.com.eg/generic-licheers-cell-phone-stand-angle-height-adjustable-foldable-phone-holder-for-desk-for-all-phoneipadtablet-white-31343203.html,0,information not available,Unknown,Stand,unknown,unknown,19.35,JG-rebmaid,80.0,EGP 273.70,24 September,10hrs 35mins,EGP 273.70,24 September,10hrs 35mins
3.5 Inch Protective Enclosure Case Support Dispaly Screen or Cooling Fan for Raspberry Pi 4 Model B,485.0,47.0,256.0,0.0,0.0,https://www.jumia.com.eg/generic-3.5-inch-protective-enclosure-case-support-dispaly-screen-or-cooling-fan-for-raspberry-pi-4-model-b-42717942.html,0,information not available,Unknown,Raspberry Pi,unknown,unknown,8.28,JG-Freesh,74.0,EGP 147.16,24 September,10hrs 35mins,EGP 147.16,24 September,10hrs 35mins
Portable Laptop Stand-Aluminum Holder-For,2283.0,49.0,1171.0,0.0,0.0,https://www.jumia.com.eg/generic-portable-laptop-standaluminum-holderfor-38654310.html,0,information not available,Unknown,Laptop,unknown,unknown,37.9,JG-Encantador,54.0,EGP 485.71,24 September,10hrs 35mins,EGP 485.71,24 September,10hrs 35mins
Licheers Cell Phone Stand- Angle Height Adjustable Foldable Phone Holder for Desk- for All Phone/iPad/Tablet (White),1092.0,47.0,578.0,0.0,0.0,https://www.jumia.com.eg/generic-licheers-cell-phone-stand-angle-height-adjustable-foldable-phone-holder-for-desk-for-all-phoneipadtablet-white-44758409.html,0,information not available,Unknown,Stand,unknown,unknown,18.71,JG-Freesh,74.0,EGP 266.30,24 September,10hrs 35mins,EGP 266.30,24 September,10hrs 35mins
M09 HTPC Host Mini ITX Computer Chassis DC Power Supply,1525.12,35.0,984.0,0.0,0.0,https://www.jumia.com.eg/generic-m09-htpc-host-mini-itx-computer-chassis-dc-power-supply-46765047.html,0,information not available,ITX,HTPC,unknown,unknown,31.84,JG-ZLeternity,54.0,EGP 416.52,24 September,10hrs 35mins,EGP 416.52,24 September,10hrs 35mins
CPU fan base black plastic for AMD AM2,86.08,35.0,55.68,0.0,0.0,https://www.jumia.com.eg/generic-cpu-fan-base-black-plastic-for-amd-am2-46973257.html,0,information not available,Unknown,Unknown,unknown,unknown,1.8,JG-ZLeternity,54.0,EGP 73.04,24 September,10hrs 35mins,EGP 73.04,24 September,10hrs 35mins
PHANTEKS M5 Light Strip ARGB Neon Computer Case Decoration Led Strip 5V 3PIN Light Header AURA 550mm,1264.0,47.0,669.0,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-m5-light-strip-argb-neon-computer-case-decoration-led-strip-5v-3pin-light-header-aura-550mm-42433961.html,0,information not available,Unknown,Unknown,unknown,unknown,21.65,JG-D-ecoratio,66.0,EGP 299.97,24 September,10hrs 35mins,EGP 299.97,24 September,10hrs 35mins
DX01 Mini ITX Desktop Computer Chassis Thin Half Height,1331.2,35.0,858.88,0.0,0.0,https://www.jumia.com.eg/generic-dx01-mini-itx-desktop-computer-chassis-thin-half-height-46766108.html,0,information not available,ITX,Mini ITX,unknown,unknown,27.8,JG-ZLeternity,54.0,EGP 370.23,24 September,10hrs 35mins,EGP 370.23,24 September,10hrs 35mins
Licheers Adjustable Phone Holder For Desk- For,1180.0,49.0,605.0,0.0,0.0,https://www.jumia.com.eg/generic-licheers-adjustable-phone-holder-for-desk-for-38654897.html,0,information not available,Unknown,Phone Holder,unknown,unknown,19.58,JG-Encantador,54.0,EGP 276.29,24 September,10hrs 35mins,EGP 276.29,24 September,10hrs 35mins
3.5 Inch Protective Enclosure Case For Raspberry Pi 4,517.0,49.0,265.0,0.0,0.0,https://www.jumia.com.eg/generic-3.5-inch-protective-enclosure-case-for-raspberry-pi-4-44158949.html,0,information not available,Unknown,Raspberry Pi,unknown,unknown,8.58,JG-Sunnyshy,94.0,EGP 150.49,24 September,10hrs 35mins,EGP 150.49,24 September,10hrs 35mins
For Raspberry Pi 4 Aluminum Case With Cooling Fan,918.0,49.0,471.0,0.0,0.0,https://www.jumia.com.eg/generic-for-raspberry-pi-4-aluminum-case-with-cooling-fan-44158844.html,0,information not available,Unknown,Raspberry Pi,unknown,unknown,15.24,JG-Sunnyshy,94.0,EGP 226.71,24 September,10hrs 35mins,EGP 226.71,24 September,10hrs 35mins
Licheers Adjustable Phone Holder For Desk- For All,1166.0,49.0,598.0,0.0,0.0,https://www.jumia.com.eg/generic-licheers-adjustable-phone-holder-for-desk-for-all-44158887.html,0,information not available,Unknown,Phone Holder,unknown,unknown,19.35,JG-Sunnyshy,94.0,EGP 273.70,24 September,10hrs 35mins,EGP 273.70,24 September,10hrs 35mins
Portable Laptop Stand-Aluminum Holder-For Macbook,2257.0,49.0,1157.0,0.0,0.0,https://www.jumia.com.eg/generic-portable-laptop-standaluminum-holderfor-macbook-44160493.html,0,information not available,Unknown,Laptop,unknown,unknown,37.44,JG-Sunnyshy,94.0,EGP 480.53,24 September,10hrs 35mins,EGP 480.53,24 September,10hrs 35mins
for Raspberry Pi 4 Aluminum Case with Cooling Fan Metal,951.2,50.0,475.6,0.0,0.0,https://www.jumia.com.eg/generic-for-raspberry-pi-4-aluminum-case-with-cooling-fan-metal-46973256.html,0,information not available,Unknown,Raspberry Pi,unknown,unknown,15.39,JG-liliann,74.0,EGP 228.41,24 September,10hrs 35mins,EGP 228.41,24 September,10hrs 35mins
For Raspberry Pi Acrylic Case with Cooling Fan for,647.2,50.0,323.6,0.0,0.0,https://www.jumia.com.eg/generic-for-raspberry-pi-acrylic-case-with-cooling-fan-for-46973585.html,0,information not available,Unknown,Raspberry Pi,unknown,unknown,10.47,JG-liliann,74.0,EGP 172.17,24 September,10hrs 35mins,EGP 172.17,24 September,10hrs 35mins
3.5 Inch Protective Enclosure Case Support Dispaly Screen,527.2,50.0,263.6,0.0,0.0,https://www.jumia.com.eg/generic-3.5-inch-protective-enclosure-case-support-dispaly-screen-46957905.html,0,information not available,Unknown,Unknown,unknown,unknown,8.53,JG-liliann,74.0,EGP 149.97,24 September,10hrs 35mins,EGP 149.97,24 September,10hrs 35mins
Licheers Cell Phone Stand- Angle Height Adjustable Foldable,1204.0,50.0,602.0,0.0,0.0,https://www.jumia.com.eg/generic-licheers-cell-phone-stand-angle-height-adjustable-foldable-46973271.html,0,information not available,Unknown,Stand,unknown,unknown,19.48,JG-liliann,74.0,EGP 275.18,24 September,10hrs 35mins,EGP 275.18,24 September,10hrs 35mins
ITX Computer Case M06 Mini Desktop Case HTPC Case,3312.0,50.0,1656.0,0.0,0.0,https://www.jumia.com.eg/generic-itx-computer-case-m06-mini-desktop-case-htpc-case-46958580.html,0,information not available,ITX,Desktop,unknown,unknown,53.59,JG-liliann,74.0,EGP 665.16,24 September,10hrs 35mins,EGP 665.16,24 September,10hrs 35mins
Adjustable Holder Stand for Nintendo Switch Game Chassis,1300.0,50.0,650.0,0.0,0.0,https://www.jumia.com.eg/generic-adjustable-holder-stand-for-nintendo-switch-game-chassis-46866477.html,0,information not available,Unknown,Stand,unknown,unknown,21.04,JG-liliann,74.0,EGP 292.94,24 September,10hrs 35mins,EGP 292.94,24 September,10hrs 35mins
M09 Mini ITX Computer Chassis HTPC Host USB2.0 Computer,4289.28,35.0,2767.36,0.0,0.0,https://www.jumia.com.eg/generic-m09-mini-itx-computer-chassis-htpc-host-usb2.0-computer-46765745.html,0,information not available,ITX,Mini ITX,unknown,unknown,89.56,JG-ZLeternity,54.0,"EGP 1,076.36",24 September,10hrs 35mins,"EGP 1,076.36",24 September,10hrs 35mins
A09P Black 4.2L Desktop Mini Itx Case Htpc Chassis Game,4343.6,35.0,2802.4,0.0,0.0,https://www.jumia.com.eg/generic-a09p-black-4.2l-desktop-mini-itx-case-htpc-chassis-game-46078127.html,0,information not available,Itx,Desktop,unknown,unknown,90.69,JG-kamit,46.0,"EGP 1,089.33",24 September,10hrs 35mins,"EGP 1,089.33",24 September,10hrs 35mins
ITX Computer Case M06 Mini Desktop Case HTPC Case,2966.4,44.0,1648.0,0.0,0.0,https://www.jumia.com.eg/generic-itx-computer-case-m06-mini-desktop-case-htpc-case-46955652.html,0,information not available,ITX,Desktop,unknown,unknown,53.33,JG-granel,60.0,EGP 662.20,24 September,10hrs 35mins,EGP 662.20,24 September,10hrs 35mins
PHANTEKS Combo Light Strip ARGB Neon Computer Case,1628.0,44.0,904.4,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-combo-light-strip-argb-neon-computer-case-46973285.html,0,information not available,Unknown,Unknown,unknown,unknown,29.27,JG-granel,60.0,EGP 387.07,24 September,10hrs 35mins,EGP 387.07,24 September,10hrs 35mins
USB 2.0+ 3.0 Port Chassis PC Computer Front Panel Replace,332.8,44.0,184.8,0.0,0.0,https://www.jumia.com.eg/generic-usb-2.0-3.0-port-chassis-pc-computer-front-panel-replace-46872049.html,0,information not available,Unknown,Unknown,unknown,unknown,5.98,JG-granel,60.0,EGP 120.82,24 September,10hrs 35mins,EGP 120.82,24 September,10hrs 35mins
USB 2.0+ 3.0 Port Chassis PC Computer Case Audio Front,283.6,35.0,183.2,0.0,0.0,https://www.jumia.com.eg/generic-usb-2.0-3.0-port-chassis-pc-computer-case-audio-front-35158766.html,0,information not available,Unknown,Unknown,unknown,unknown,5.93,JG-kamit,46.0,EGP 120.22,24 September,10hrs 35mins,EGP 120.22,24 September,10hrs 35mins
PHANTEKS Combo Light Strip ARGB Neon Computer Case Decoration LED Strip 5V 3PIN Light Header AURA 400mm x 2Pcs,1645.0,47.0,870.0,0.0,0.0,https://www.jumia.com.eg/generic-phanteks-combo-light-strip-argb-neon-computer-case-decoration-led-strip-5v-3pin-light-header-aura-400mm-x-2pcs-42416420.html,0,information not available,Unknown,Unknown,unknown,unknown,28.16,JG-D-ecoratio,66.0,EGP 374.34,24 September,10hrs 35mins,EGP 374.34,24 September,10hrs 35mins
ITX Computer Case M06 Mini Desktop Case HTPC Case,2970.8,35.0,1916.8,0.0,0.0,https://www.jumia.com.eg/generic-itx-computer-case-m06-mini-desktop-case-htpc-case-36224239.html,0,information not available,ITX,Desktop,unknown,unknown,62.03,JG-PandaHo,60.0,EGP 761.66,24 September,10hrs 35mins,EGP 761.66,24 September,10hrs 35mins
915 Generation M09 HTPC Host Mini ITX Computer Chassis DC Power Supply Computer Case,3282.4,50.0,1641.2,0.0,0.0,https://www.jumia.com.eg/915-generation-m09-htpc-host-mini-itx-computer-chassis-dc-power-supply-computer-case-45756031.html,0,information not available,ITX,HTPC,unknown,unknown,53.11,JG-liliann,74.0,EGP 659.68,24 September,10hrs 35mins,EGP 659.68,24 September,10hrs 35mins
